Rating,Date,Description,Hotel_name,City,Country
10,31-08-2021,Impecable hotel. Recomendable.,Hyatt Regency Palais,Nice,France
10,28-08-2021,"Great location and ambiance. Breakfast was really good with choice of fresh fruits. Staff very professional and friendly. 
Recommend to use the Hamam and Sauna.",Hyatt Regency Palais,Nice,France
10,26-08-2021,Second visit here and pleased to see that the service standards and general condition of the hotel have not declined. Very enjoyable stay.,Hyatt Regency Palais,Nice,France
8,23-08-2021,Vistss,Hyatt Regency Palais,Nice,France
10,08-08-2021,"Everything was just wonderful, we will definitely be back soon!",Hyatt Regency Palais,Nice,France
10,05-08-2021,"Es war wunderbar und wir hatten ein wunderschönes Zimmer mit einem Balkon mit einer phantastischen Aussicht in die Berge, die Stadt und das Meer. Der Preis für den Hund empfinden wir zu hoch (50 Euro pro Nacht!!) und es sind nur kleine Hunde erlaubt. Das Frühstück war wunderbar. Danke und gerne wieder",Hyatt Regency Palais,Nice,France
10,01-08-2021,"The breakfast was the best.
The gym was adequate.
The room and view was excellent.
The staff was fantastic including the waitstaff, maids, concierge staff and the front desk.",Hyatt Regency Palais,Nice,France
10,30-07-2021,"Very good service, Nice big hotel and location is Perfect. 10/10",Hyatt Regency Palais,Nice,France
10,20-07-2021,"We received an upgrade thanks to American Express and we had a nice terrace.  The hotel is right in front of the water but the view is obstructed by the front colonnade of the building.  Still it is a nice property though it needs some upgrades.  The breakfast buffet was really good and the restaurant has nice views of the ocean.  Croissants, omelets, coffee and juice were really good.  Greatly recommend the breakfast there.",Hyatt Regency Palais,Nice,France
10,19-07-2021,Strand und City Ferien,Hyatt Regency Palais,Nice,France
10,18-07-2021,"Great service and nice room with a balcony. 

great that you can connect your phone to the TV and stream Netflix etc. Great breakfast, even if it was a little bit chaotic because of the Covid restrictions. 

I'll definitely stay here again!",Hyatt Regency Palais,Nice,France
10,09-07-2021,"Vi har bott på Hyatt tidigare. Ett mycket fint hotell, bra beläget och med väldigt trevlig och serviceinriktad personal. De lånar ut elcyklar och vanliga cyklar utan kostnad, vilket är väldigt praktiskt. Kan varmt rekommendera Hyatt Regency om man vill ha det bekvämt och lite lyxigt några dagar i Nice. Vi missade dock att frukost ingick i bokningen. Det hade varit bra om de informerade om det tydligare vid ankomst",Hyatt Regency Palais,Nice,France
10,07-07-2021,Amazing hotel with helpful staff & beautiful views of the sea,Hyatt Regency Palais,Nice,France
10,04-07-2021,"Dejligt ældre hotel på den rigtige adresse, med udsigt til vandet, og tæt til strand, shopping og restauranter.",Hyatt Regency Palais,Nice,France
6,27-10-2020,"Servicen på hotellet var ikke særlig god, da de manglede personale på hotellet. Har dog boet der før, hvor service var i top.",Hyatt Regency Palais,Nice,France
10,18-10-2020,Loved vathroom and bed and pool and cleanliness. Beautiful pool area,Hyatt Regency Palais,Nice,France
8,17-10-2020,"Super zufrieden ! Die Lage es ist sehr zentral und man hat eine tolle Aussicht.
Das Personal  und der Room Service waren mega freundlich und hilfsbereit.
Zum Thema Sauberkeit habe ich nichts zu klagen einfach nur top!
Es waren tolle entspannten 5 Tage.
Ich kann es nur empfehlen",Hyatt Regency Palais,Nice,France
10,23-09-2020,"Opposite the beautiful sea 
Spacious lobby and bedroom 

Great balcony with table and lounger 

Beautiful French language",Hyatt Regency Palais,Nice,France
10,21-09-2020,"Le Service des concierges est vraiment au Top dans cet Hôtel, un tout grand MERCI à eux...",Hyatt Regency Palais,Nice,France
10,30-08-2020,"Perfect thank u, I will be back for sure!!
I highly recommend",Hyatt Regency Palais,Nice,France
10,15-08-2020,"En fint hotell mitt på promenadgatan med sjöutsikt. Lite tråkigt att stolparna skymmer en del av utsikten. Rummen är stora, fina och rena. Mycket sköna sängar. Frukosten var mycket bra och stort urval. Ett minus var att vi bokade bastu rummet som ej var rengjort sen tidigare besökare vilket kändes extra olämpligt i dessa tider. Vi var 4 personer som fick dela på tre handdukar.",Hyatt Regency Palais,Nice,France
10,14-08-2020,Sehr gute und schöne Lage des Hotels. Direkt an der Promenade gegen. Altstadt und Einkaufsmöglichkeiten sind gut zu fuss erreichbar.,Hyatt Regency Palais,Nice,France
10,12-08-2020,Skønt ophold. Rent. Perfekt placering. God morgenmad.,Hyatt Regency Palais,Nice,France
10,10-08-2020,"Great Hotel, very helpful staff, perfect location, great restaurant.",Hyatt Regency Palais,Nice,France
10,02-08-2020,"Service war ausgezeichnet! Das Zimmer sauber und gross! Direkte Meersicht. Die Karte im Restaurant übersichtlich, jedoch fein!",Hyatt Regency Palais,Nice,France
6,31-07-2020,"Zimmer etwas in die Jahre gekommen. Pool extrem klein, ca 20 Liegen für 500 Gäste. Lage hervorragend. Personal sehr freundlich.",Hyatt Regency Palais,Nice,France
8,31-07-2020,"Fin service som det ska vara på ett 5-stjärningt hotell.
Rummet var dock trångt, fanns ej plats att lägga resväskan på golvet o öppna den. Den vägghängda toalettstolen satt löst så den gungade när man satt på den. Saknade också att det inte fanns något handfat i wc-rummet.",Hyatt Regency Palais,Nice,France
10,25-07-2020,"Have been here several times (in different seasons), always an amazing experience. Service, price/value, ambiance everything works perfectly.",Hyatt Regency Palais,Nice,France
8,25-07-2020,"We spent 4 nights at the hotel... very nice , the room very clean and quiet.. we get fri upgrade to our room .. but  it was the same breakfast everyday with no variation, which you don’t expect from a 5 star hotel.",Hyatt Regency Palais,Nice,France
10,20-07-2020,"Man sollte das Frühstück unbedingt erwähnen. Es wurde viel zu lange an einem personalisierten Service „gearbeitet“..!!
Es macht keinen Sinn ohne Teil-Buffet zu arbeiten. Die Platzierung war viel zu lange. Es ist kaum zu glauben, was passiert, wenn das Hotel voll sein wird
Covid-19 erklärt dies nicht wirklich. Wenn ein kleines Buffet aufgebaut wird, dann kann man noch immer eine Mitarbeiterin zur Hilfe hinstellen. Um ein Spielei zu bekommen dauerte es 25 Minuten. Zwei weitere Pfannen hätten da wirklich geholfen. Die Mitarbeiter waren wirklich sehr sehr nett und hilfsbereit. Nur „too much is too much“. Es hilft nicht, wenn dafür 30-40 Minuten Zeit gebraucht wird. Der Chef im Abzug hätte dies besser koordinieren müssen, statt selber nur abzuräumen. Der Kaffee war kalt, man hatte das Gefühl möglichst schnell gehen zu müssen und als Businessman fühlte man sich in einem Hyatt Regency fehl am Platz.
Es gibt wirklich viel zu tun beim Frühstück, da dies der Tagesstart ist nicht wirklich überzeugend..... Nizza..? Ich erwarte mehr..!!
Das Hotel und der Rest was grossartig...!!",Hyatt Regency Palais,Nice,France
10,23-04-2020,"Posizione centralissima, camera bella e pulita, hotel molto bello. *****",Hyatt Regency Palais,Nice,France
10,23-03-2020,海の真ん前で眺めがよく海岸沿いへの散歩も気軽にできる立地がよく、朝食メニューも種類が豊富で盛り付けもセンスが良くスタッフさんもフレンドリーで大変居心地が良かったです。,Hyatt Regency Palais,Nice,France
8,09-03-2020,Very Nice hotel good lacation and clean rooms.,Hyatt Regency Palais,Nice,France
10,04-03-2020,"Wonderful location, 10 minute walk to old town, bus (1.50 euro) to airport. beautiful pool and adequate gym. Friendly and kind staff. Will be back.",Hyatt Regency Palais,Nice,France
10,28-02-2020,部屋からの眺め、快適さ、サービス含めて満足です。お部屋で無料でいただけるお茶などの種類も多くて、ちょっとリラックスするときにもいいなと思いました。,Hyatt Regency Palais,Nice,France
10,25-02-2020,"Fabulous hotel in a prime location! I can’t say enough about the concierge service - the best we have ever had! During our 3-day stay, the concierges helped us with everything from printing boarding passes, connecting us via phone to the airlines, calling taxis, making dinner reservations, etc. They were the BEST!",Hyatt Regency Palais,Nice,France
10,24-02-2020,"Position great . Concierge Greg was amazing, really helpful and knowledgeable 
. Room size was great .",Hyatt Regency Palais,Nice,France
8,23-02-2020,"Excellent location, very friendly and helpful staff, very good restaurants, lounge.  room size is good considering the usual room sizes in europe yet might need some renovation as it seems a bit old especially the bathroom.",Hyatt Regency Palais,Nice,France
10,21-02-2020,"세시 조금 넘어서 도착했는데 방이 아직 준비가 되지 않아서 45분 정도 기다려야 했습니다. 기다릴 방을 줄지 라운지 바 무료 음료 쿠폰을 줄까 물어봐서 음료 쿠폰을 선택했습니다. 덕분에 라운지 바에서 좋은 경치 보면서 음료를 마셨네요. 만나는 직원들 모두 친절했고 청소 상태나 시설도 만족즈러웠습니다. 카니발이 열리는 마세나 광장과 해변, 주요 번화가에서도 가까워서 위치가 매우 좋습니다.",Hyatt Regency Palais,Nice,France
10,05-02-2020,very nice experience,Hyatt Regency Palais,Nice,France
10,01-02-2020,Ottimo hotel in posizione splendida direttamente sul mare,Hyatt Regency Palais,Nice,France
8,26-01-2020,날씨가 추워서 건조했어요,Hyatt Regency Palais,Nice,France
4,22-01-2020,The Breakfast is Not 3 Star like. To expensive for this quality!,Hyatt Regency Palais,Nice,France
10,18-01-2020,Absolutely the best concierge staff I have ever encountered.,Hyatt Regency Palais,Nice,France
10,17-01-2020,"Hotel was close to all amenities.  The staff at the hotel were warm, friendly and helpful.  The hotel rooms were spacious and clean.  The bus from airport stops right outside the hotel so no need to travel by taxi.  Definitely recommend this hotel.",Hyatt Regency Palais,Nice,France
10,02-01-2020,Posizione eccellente. Personale gentilissimo. Camere ampie e molto confortevoli.,Hyatt Regency Palais,Nice,France
8,28-12-2019,The room service was average,Hyatt Regency Palais,Nice,France
10,26-12-2019,"super friendly, very tasteful. Will come back again in the future",Hyatt Regency Palais,Nice,France
10,25-12-2019,It was an amazing experience!!! It was close to everything.,Hyatt Regency Palais,Nice,France
